frame_idx,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,label
1231,0.0,0.0,0.0,522.186,129.4506,2134.0,616.7415,130.2332,2091.0,557.4787,-46.7937,1977.0,359.8574,-77.2563,2019.0,413.49,113.015,2219.0,382.1268,-49.3973,2087.0,332.9615,-125.291,2055.0,634.7796,-182.0331,2019.0,379.644,-337.0514,1362.0,-1.0,-1.0,-1.0,492.2662,-148.115,2095.0,318.1524,-233.2905,2067.0,275.4189,-543.588,2000.0,358.309,231.213,2147.0,-1.0,-1.0,-1.0,432.2441,257.4993,2134.0,-1.0,-1.0,-1.0,2
1232,372.0243,232.8516,2417.0,511.808,129.4506,2134.0,621.7556,134.7106,2108.0,554.3769,-49.7217,1966.0,357.1839,-76.6823,2004.0,400.0009,113.2697,2224.0,358.6346,-49.8944,2108.0,278.573,-124.8033,2047.0,636.0373,-185.6745,2023.0,383.2556,-340.0054,1383.0,-1.0,-1.0,-1.0,484.7471,-149.1982,2063.0,317.5367,-229.4934,2063.0,274.868,-545.7378,1996.0,353.4756,239.6189,2160.0,-1.0,-1.0,-1.0,426.9764,263.3056,2125.0,-1.0,-1.0,-1.0,2
1233,363.7126,212.3207,2363.0,512.7674,129.6932,2138.0,619.396,130.7937,2100.0,553.531,-49.6458,1963.0,358.4316,-76.9502,2011.0,403.6061,116.8764,2224.0,320.1664,-60.1913,1996.0,-1.0,-1.0,-1.0,631.3212,-177.7849,2008.0,383.8099,-338.251,1385.0,-1.0,-1.0,-1.0,490.3865,-154.3185,2087.0,316.921,-229.0484,2059.0,275.9697,-551.1751,2004.0,355.4896,228.1555,2151.0,362.943,223.3435,2358.0,431.2313,260.3486,2129.0,-1.0,-1.0,-1.0,2
1234,372.0243,225.0121,2417.0,517.5113,122.2419,2129.0,614.3819,126.3569,2083.0,548.003,-56.0983,1966.0,355.8781,-77.1032,2015.0,414.4217,109.6629,2224.0,319.5248,-66.5317,1992.0,-1.0,-1.0,-1.0,627.3077,-185.406,1985.0,378.2675,-337.7939,1365.0,-1.0,-1.0,-1.0,494.7159,-147.8322,2091.0,316.921,-229.0484,2059.0,275.9697,-551.1751,2004.0,358.9765,231.6438,2151.0,346.0229,233.6207,2272.0,437.3105,263.3056,2125.0,-1.0,-1.0,-1.0,2
1235,349.5282,235.8985,2224.0,525.8813,128.662,2121.0,645.6589,98.9508,2075.0,549.1179,-56.2125,1970.0,356.5846,-77.2563,2019.0,423.3383,120.9707,2233.0,357.2736,-46.2994,2100.0,348.2957,-120.4729,2087.0,643.8666,-182.7544,2027.0,533.2298,-457.8945,1913.0,-1.0,-1.0,-1.0,476.7349,-116.3167,2015.0,316.3053,-228.6035,2055.0,274.3172,-541.4136,1992.0,361.5268,283.9827,2125.0,-1.0,-1.0,-1.0,436.5201,303.0563,2138.0,-1.0,-1.0,-1.0,2
1236,-1.0,-1.0,-1.0,506.7822,112.5671,2142.0,631.5068,50.4405,2019.0,521.8172,-47.3381,2000.0,353.3117,-77.2563,2019.0,391.9075,113.015,2219.0,340.9007,-49.7997,2104.0,-1.0,-1.0,-1.0,639.8093,-177.4308,2004.0,537.1719,-458.6125,1916.0,-1.0,-1.0,-1.0,464.0587,-117.2403,2031.0,316.921,-229.0484,2059.0,275.9697,-547.9251,2004.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2
1237,380.7977,206.2456,2474.0,516.2332,119.2914,2138.0,627.3294,91.5095,2059.0,531.8442,-50.3034,1989.0,363.1303,-80.5306,2019.0,409.8929,116.6136,2219.0,372.3032,-49.8944,2108.0,335.4048,-130.877,2091.0,645.8754,-182.3938,2023.0,379.644,-334.8427,1362.0,-1.0,-1.0,-1.0,489.4466,-140.5104,2083.0,314.1925,-232.839,2063.0,278.0354,-558.5749,2019.0,361.2299,213.3035,2252.0,-1.0,-1.0,-1.0,419.2962,238.7321,2121.0,-1.0,-1.0,-1.0,2
1238,365.6906,195.4758,2257.0,519.699,122.7587,2138.0,632.2042,98.9508,2075.0,535.0451,-49.9999,1977.0,358.4316,-80.2115,2011.0,402.5189,124.871,2238.0,355.603,-47.9088,2173.0,-1.0,-1.0,-1.0,641.0864,-177.7849,2008.0,384.6613,-339.2679,1380.0,-1.0,-1.0,-1.0,477.1318,-132.2132,2059.0,316.921,-235.7267,2059.0,274.868,-555.4487,1996.0,363.1374,221.5901,2155.0,-1.0,-1.0,-1.0,427.7801,239.6326,2129.0,-1.0,-1.0,-1.0,2
1239,355.3563,204.7186,2238.0,522.186,119.0682,2134.0,617.7585,112.8446,2083.0,531.8442,-50.3034,1989.0,359.1445,-83.6388,2015.0,404.332,120.6998,2228.0,356.5655,-50.0837,2116.0,256.343,-141.9543,2055.0,639.8093,-174.1808,2004.0,380.7615,-337.7928,1374.0,-1.0,-1.0,-1.0,486.1986,-131.9564,2055.0,316.3053,-231.9361,2055.0,276.9337,-559.6229,2011.0,355.4896,228.1555,2151.0,-1.0,-1.0,-1.0,426.9764,246.0747,2125.0,-1.0,-1.0,-1.0,2
1240,370.1675,203.2456,2262.0,523.4284,122.0123,2125.0,622.3279,113.0613,2087.0,531.0333,-49.924,1974.0,355.1716,-80.2115,2011.0,400.0009,113.2697,2224.0,360.8463,-46.7624,2121.0,319.1959,-74.4217,2031.0,635.2901,-180.3201,2000.0,384.9183,-341.4805,1389.0,-1.0,-1.0,-1.0,483.6202,-137.3957,2087.0,314.8017,-233.2905,2067.0,278.0354,-558.5749,2019.0,360.4785,229.1101,2160.0,-1.0,-1.0,-1.0,455.0177,260.6365,2160.0,-1.0,-1.0,-1.0,2
1241,823.9554,381.8525,2468.0,668.6528,207.3713,2267.0,767.2341,126.9912,2276.0,536.6701,-46.1073,1948.0,361.2833,-77.5624,2027.0,553.133,261.356,2322.0,403.9819,61.7311,2187.0,344.9384,-51.7702,2047.0,635.2901,-177.0766,2000.0,382.4243,-341.5059,1380.0,-1.0,-1.0,-1.0,473.9357,-123.8278,2031.0,310.8483,-229.4934,2063.0,277.4845,-550.9327,2015.0,862.204,420.9221,2486.0,840.0472,478.517,2492.0,899.2709,367.0311,2423.0,774.3208,501.8287,2528.0,2
1242,420.9407,299.3709,2112.0,555.4744,146.4106,2129.0,659.3443,121.0362,2108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,397.6174,168.4404,2191.0,370.1241,-26.543,2155.0,-1.0,-1.0,-1.0,643.3212,-171.8691,2015.0,533.2298,-457.8945,1913.0,-1.0,-1.0,-1.0,472.2842,-132.7269,2067.0,310.8483,-229.4934,2063.0,274.868,-548.9748,1996.0,446.9777,336.9195,2155.0,-1.0,-1.0,-1.0,658.2814,384.9512,2655.0,-1.0,-1.0,-1.0,2
1243,364.9716,228.8438,2125.0,539.6343,138.981,2121.0,634.9017,123.6873,2095.0,574.6249,-40.6878,1992.0,364.848,-91.6065,2047.0,407.9437,142.3791,2228.0,364.2845,-60.5211,2121.0,350.4652,-145.0628,2100.0,637.2552,-170.2485,1996.0,532.1148,-460.0329,1909.0,-1.0,-1.0,-1.0,465.8866,-134.2357,2039.0,310.8483,-232.839,2063.0,274.868,-552.2118,1996.0,379.4634,256.8959,2129.0,-1.0,-1.0,-1.0,482.8582,275.0368,2191.0,-1.0,-1.0,-1.0,2
1244,356.1507,228.5797,2155.0,518.4063,133.721,2147.0,614.3819,126.3569,2083.0,602.0257,-34.5017,2008.0,367.855,-93.9987,2027.0,398.891,132.1299,2238.0,370.6701,-57.539,2138.0,-1.0,-1.0,-1.0,638.0525,-168.936,2019.0,0.0,-0.0,0.0,-1.0,-1.0,-1.0,471.3703,-139.1613,2063.0,314.1925,-236.1847,2063.0,275.9697,-557.675,2004.0,368.7501,259.0679,2147.0,323.9003,258.6812,2173.0,447.7536,268.8858,2142.0,-1.0,-1.0,-1.0,2
1245,359.6441,225.0849,2155.0,502.8712,134.2193,2155.0,621.3174,113.4947,2095.0,583.4168,-34.3643,2000.0,367.1291,-93.8132,2023.0,376.6667,133.2516,2257.0,349.164,-54.5016,2155.0,-1.0,-1.0,-1.0,640.4908,-163.7746,1996.0,388.8609,-336.4901,1387.0,-1.0,-1.0,-1.0,464.6819,-132.4701,2063.0,313.5833,-239.0659,2059.0,278.0354,-561.8492,2019.0,362.4634,259.5506,2151.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2
1246,353.4756,243.1218,2160.0,505.4247,133.9701,2151.0,621.3174,116.8922,2095.0,573.5027,-43.5876,1977.0,359.1445,-90.1744,2015.0,377.5011,133.5468,2262.0,348.5159,-50.9121,2151.0,-1.0,-1.0,-1.0,644.3414,-168.0156,2008.0,537.1719,-455.5053,1916.0,-1.0,-1.0,-1.0,474.8691,-124.0717,2035.0,317.5367,-232.839,2063.0,177.9206,-359.539,1292.0,364.9716,270.198,2125.0,-1.0,-1.0,-1.0,430.4211,290.8751,2125.0,-1.0,-1.0,-1.0,2
1247,347.2584,228.4272,2187.0,513.7267,133.4096,2142.0,622.8002,120.5768,2100.0,555.5048,-53.0177,1970.0,357.8969,-83.3483,2008.0,393.497,124.313,2228.0,365.6586,-46.9387,2129.0,331.5551,-119.3184,2067.0,647.8712,-178.7589,2019.0,537.458,-446.9459,1906.0,-1.0,-1.0,-1.0,480.5204,-130.4153,2031.0,316.3053,-231.9361,2055.0,177.9206,-361.6342,1292.0,355.4896,252.5739,2151.0,-1.0,-1.0,-1.0,426.1727,286.8878,2121.0,-1.0,-1.0,-1.0,2
1248,358.3732,206.4566,2257.0,521.8867,130.2392,2147.0,622.8002,127.3881,2100.0,550.2329,-59.5279,1974.0,358.4316,-86.7341,2011.0,412.479,124.592,2233.0,358.309,-43.8537,2147.0,315.8194,-69.6571,1989.0,638.7842,-181.3119,2011.0,536.0172,-460.2881,1923.0,-1.0,-1.0,-1.0,489.5298,-135.289,2055.0,313.5833,-235.7267,2059.0,178.4714,-360.6521,1296.0,361.1461,222.5155,2164.0,-1.0,-1.0,-1.0,431.2313,270.7066,2129.0,-1.0,-1.0,-1.0,2
1249,360.9919,200.1906,2228.0,522.186,132.9113,2134.0,623.9865,127.6307,2104.0,525.4307,-62.8245,1977.0,346.7447,-73.2858,2000.0,413.4026,132.1299,2238.0,308.7097,-47.9772,2027.0,-1.0,-1.0,-1.0,628.5718,-182.554,1989.0,535.2094,-444.5535,1909.0,-1.0,-1.0,-1.0,483.3595,-137.8122,2043.0,316.3053,-231.9361,2055.0,276.9337,-556.3616,2011.0,360.9468,227.2008,2142.0,-1.0,-1.0,-1.0,432.2441,260.96,2134.0,-1.0,-1.0,-1.0,2
1250,367.0131,206.2944,2178.0,536.196,142.4207,2121.0,618.9448,129.9841,2087.0,572.6057,-34.1065,1985.0,359.6114,-75.3012,2055.0,487.949,153.594,2182.0,362.4634,-40.4471,2151.0,-1.0,-1.0,-1.0,637.8313,-177.7849,2008.0,540.2778,-439.9691,1916.0,-1.0,-1.0,-1.0,510.1271,-132.9838,2071.0,313.5833,-235.7267,2059.0,279.2183,-547.9251,2004.0,363.7385,233.7111,2138.0,-1.0,-1.0,-1.0,455.0177,267.6424,2160.0,-1.0,-1.0,-1.0,2
1251,367.6872,196.0574,2182.0,520.8345,136.7532,2087.0,583.939,144.9359,2059.0,566.206,-23.9072,1941.0,367.1814,-76.1806,2079.0,468.3238,135.3404,2173.0,427.0004,-51.2644,2027.0,336.0464,-107.3446,2095.0,640.0548,-178.4047,2015.0,529.0202,-453.8411,1909.0,-1.0,-1.0,-1.0,515.0535,-137.6591,2091.0,313.5833,-232.3876,2059.0,284.0173,-541.1293,2015.0,363.058,226.3523,2134.0,365.0796,200.8125,2276.0,446.148,252.5739,2151.0,-1.0,-1.0,-1.0,2
1252,341.5129,205.8208,2173.0,516.2332,136.6277,2138.0,597.8355,144.9664,2108.0,587.8322,-27.9331,2004.0,368.4128,-75.7409,2067.0,417.0871,127.4095,2219.0,397.0264,-52.0737,2059.0,335.4048,-110.5307,2091.0,643.3212,-175.1369,2015.0,381.3158,-338.2845,1376.0,-1.0,-1.0,-1.0,505.7912,-132.7269,2067.0,318.1524,-229.9384,2067.0,278.661,-543.588,2000.0,354.0022,241.0958,2142.0,335.1074,246.7187,2224.0,435.7034,257.4993,2134.0,-1.0,-1.0,-1.0,2
1253,390.0329,240.0138,2534.0,511.4455,133.721,2147.0,601.2527,141.5478,2108.0,590.7705,-27.7658,1992.0,389.0998,-74.5683,2035.0,402.5189,124.871,2238.0,366.008,-74.5683,2035.0,310.4394,-122.8974,2129.0,639.8093,-161.181,2004.0,375.4963,-337.5166,1355.0,-1.0,-1.0,-1.0,485.687,-132.7269,2067.0,313.5833,-235.7267,2059.0,281.3082,-555.3006,2019.0,354.9484,244.1349,2169.0,348.9697,260.6806,2316.0,436.5201,261.4492,2138.0,-1.0,-1.0,-1.0,2
1254,371.2547,228.4583,2412.0,508.9115,133.9701,2151.0,609.1835,141.0106,2100.0,598.7707,-27.9888,2008.0,392.9239,-75.3012,2055.0,386.784,122.0,2252.0,353.0203,-76.034,2075.0,-1.0,-1.0,-1.0,638.5322,-160.8593,2000.0,379.376,-338.7837,1369.0,-1.0,-1.0,-1.0,482.6933,-137.1324,2083.0,310.8483,-232.839,2063.0,277.4845,-554.2005,2015.0,355.4896,238.6205,2151.0,-1.0,-1.0,-1.0,441.838,262.5498,2147.0,-1.0,-1.0,-1.0,2
1255,355.1345,206.1137,2214.0,519.9837,132.3508,2125.0,613.7545,137.8671,2104.0,569.4415,-40.0954,1963.0,377.7126,-80.8497,2027.0,418.7787,120.6998,2228.0,383.5916,-59.7792,2095.0,346.9606,-130.1259,2079.0,638.7842,-184.5732,2011.0,379.9302,-339.2787,1371.0,-1.0,-1.0,-1.0,485.687,-136.079,2067.0,313.5833,-229.0484,2059.0,276.5206,-549.0188,2008.0,359.1255,244.5851,2173.0,368.6381,242.3843,2395.0,453.9644,260.0332,2155.0,-1.0,-1.0,-1.0,2
1256,364.6035,214.6435,2228.0,523.6499,128.116,2112.0,628.2339,56.989,2019.0,542.5502,-43.6757,1981.0,368.9437,-83.6388,2015.0,429.6138,131.5395,2228.0,384.5333,-40.2026,2138.0,-1.0,-1.0,-1.0,638.7842,-184.5732,2011.0,379.9302,-337.0553,1371.0,-1.0,-1.0,-1.0,484.7471,-129.1244,2063.0,316.3053,-235.2688,2055.0,272.0275,-559.6815,2023.0,364.4191,248.0433,2142.0,-1.0,-1.0,-1.0,456.4592,264.4208,2134.0,-1.0,-1.0,-1.0,2
1257,365.2404,198.5733,2210.0,517.7814,128.3587,2116.0,616.117,97.9971,2055.0,573.5027,-43.5876,1977.0,370.4085,-87.2517,2023.0,429.6138,131.5395,2228.0,391.4648,-47.1372,2138.0,342.2877,-118.3948,2051.0,648.4295,-176.5276,2031.0,382.7014,-339.5137,1381.0,-1.0,-1.0,-1.0,483.3595,-131.1858,2043.0,313.5833,-235.7267,2059.0,270.0105,-555.5317,2008.0,373.2156,223.4409,2173.0,358.1715,250.5975,2327.0,447.4807,250.9434,2108.0,-1.0,-1.0,-1.0,2
1258,371.1593,185.4043,2224.0,520.2262,128.116,2112.0,617.5568,108.8359,2071.0,580.208,-40.6265,1989.0,370.9171,-86.6047,2008.0,436.0529,131.3033,2224.0,392.1972,-50.6991,2142.0,339.624,-121.9584,2055.0,644.5983,-175.4846,2019.0,375.7734,-337.7657,1356.0,-1.0,-1.0,-1.0,488.577,-135.0257,2051.0,316.02,-240.9236,2075.0,272.1768,-553.3184,2000.0,374.7614,217.2891,2182.0,-1.0,-1.0,-1.0,440.6464,237.2689,2108.0,-1.0,-1.0,-1.0,2
1259,377.5191,184.9875,2219.0,518.2557,127.6307,2104.0,624.7134,116.8922,2095.0,575.8324,-46.7227,1974.0,378.1211,-88.2868,2047.0,434.1977,128.2133,2233.0,392.5293,-46.8506,2125.0,357.071,-123.3827,2079.0,632.0481,-173.8332,2000.0,532.0685,-453.3425,1920.0,-1.0,-1.0,-1.0,499.5765,-140.5104,2083.0,316.921,-232.3876,2059.0,273.2655,-555.5317,2008.0,378.2985,213.7505,2182.0,364.15,220.8278,2182.0,441.4825,237.7191,2112.0,-1.0,-1.0,-1.0,2
1260,373.4958,190.2008,2238.0,520.9625,129.1473,2129.0,621.3174,120.2897,2095.0,589.8808,-43.8521,1989.0,373.3381,-87.9417,2039.0,431.542,124.871,2238.0,388.3522,-50.2021,2121.0,353.9699,-129.315,2121.0,633.3122,-161.181,2004.0,573.4243,-310.5957,1923.0,-1.0,-1.0,-1.0,484.3058,-128.123,2047.0,313.5833,-232.3876,2059.0,271.0881,-551.1051,1992.0,373.6061,218.6833,2196.0,-1.0,-1.0,-1.0,440.6464,244.1061,2108.0,-1.0,-1.0,-1.0,2
1261,370.1675,192.2405,2262.0,519.9837,128.9046,2125.0,627.3972,120.8065,2104.0,588.6945,-40.5448,1985.0,369.3069,-87.7692,2035.0,427.8784,113.015,2219.0,387.4367,-56.9469,2116.0,342.3022,-137.0291,2134.0,636.5607,-164.431,2004.0,548.735,-433.0755,1913.0,-1.0,-1.0,-1.0,489.0377,-132.7269,2067.0,314.1925,-229.4934,2063.0,271.6324,-552.2118,1996.0,375.9879,220.0774,2210.0,-1.0,-1.0,-1.0,438.8885,241.6009,2116.0,-1.0,-1.0,-1.0,2
1262,369.0416,200.6399,2233.0,517.5113,129.1473,2129.0,617.5568,122.2703,2071.0,587.8322,-34.433,2004.0,370.4085,-83.9709,2023.0,398.6188,125.9311,2257.0,343.493,-60.8849,2019.0,342.9438,-137.286,2138.0,632.749,-166.6769,1992.0,544.4931,-438.3617,1909.0,-1.0,-1.0,-1.0,474.1121,-136.6057,2075.0,313.5833,-229.0484,2059.0,274.2181,-557.4683,2015.0,373.2156,230.489,2173.0,-1.0,-1.0,-1.0,440.7553,256.4133,2125.0,-1.0,-1.0,-1.0,2
1263,377.5191,195.7833,2219.0,517.5113,132.5999,2129.0,608.6586,125.8716,2075.0,597.5916,-31.3542,2015.0,390.6294,-81.4879,2043.0,394.0851,129.3043,2252.0,345.6124,-61.8499,2051.0,331.926,-132.1914,2112.0,633.3122,-164.431,2004.0,541.4057,-450.2288,1920.0,-1.0,-1.0,-1.0,476.854,-140.7803,2087.0,313.2591,-231.2733,2079.0,282.4229,-554.2137,2027.0,379.5607,226.5472,2169.0,365.0796,230.341,2276.0,445.0361,249.9906,2129.0,-1.0,-1.0,-1.0,2
1264,351.4452,342.5479,2191.0,419.2962,266.2497,2121.0,430.4211,266.7518,2125.0,468.3238,152.9605,2173.0,387.1405,186.1546,2233.0,368.4163,266.7518,2125.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,440.6464,-29.3827,2108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,364.15,351.7566,2182.0,-1.0,-1.0,-1.0,408.7938,344.6635,2138.0,-1.0,-1.0,-1.0,2
1265,343.5854,268.8858,2142.0,522.4431,145.8604,2121.0,629.0941,123.2149,2087.0,559.7346,-34.1065,1985.0,377.3823,-84.801,2043.0,436.8905,162.733,2210.0,420.0032,18.9337,2160.0,354.6374,-77.8662,2125.0,642.0442,-165.0054,2011.0,533.2298,-451.6897,1913.0,-1.0,-1.0,-1.0,481.907,-120.0593,2023.0,317.5367,-229.4934,2063.0,277.4845,-550.9327,2015.0,355.305,291.4226,2129.0,-1.0,-1.0,-1.0,428.5982,303.3695,2116.0,-1.0,-1.0,-1.0,2
1266,363.1307,220.9737,2219.0,519.699,140.095,2138.0,620.5758,124.2186,2104.0,560.8625,-37.4009,1989.0,373.3381,-87.9417,2039.0,409.7747,139.3887,2238.0,372.9239,-40.4471,2151.0,341.6072,-109.2621,2067.0,641.0864,-168.0156,2008.0,0.0,-0.0,0.0,-1.0,-1.0,-1.0,478.6276,-123.34,2023.0,312.9741,-228.6035,2055.0,276.5206,-545.7624,2008.0,366.6307,253.0436,2155.0,354.9392,248.3359,2306.0,438.1337,274.1593,2129.0,-1.0,-1.0,-1.0,2
1267,372.4054,194.9893,2210.0,520.2262,124.6909,2112.0,617.9213,123.6873,2095.0,537.4332,-53.1253,1974.0,367.855,-80.8497,2027.0,425.9925,129.0172,2247.0,375.7108,-47.3356,2147.0,334.9965,-117.0094,2027.0,637.2552,-176.7225,1996.0,387.4124,-339.1588,1398.0,-1.0,-1.0,-1.0,500.0556,-139.701,2071.0,313.5833,-229.0484,2059.0,275.9697,-547.9251,2004.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,463.5823,266.5272,2151.0,-1.0,-1.0,-1.0,2
1268,364.4141,205.2759,2205.0,524.0788,123.9825,2100.0,627.3972,120.8065,2104.0,529.7051,-59.739,1981.0,357.8969,-83.3483,2008.0,426.9581,124.592,2233.0,367.4861,-49.705,2100.0,289.0916,-125.0472,2051.0,642.0442,-174.7893,2011.0,388.5209,-342.4028,1402.0,-1.0,-1.0,-1.0,496.1998,-140.5104,2083.0,314.8017,-229.9384,2067.0,278.5862,-549.8393,2023.0,361.9805,233.5822,2169.0,380.7977,250.3794,2474.0,458.1704,261.9383,2142.0,-1.0,-1.0,-1.0,2
1269,363.1307,206.5792,2219.0,519.9837,125.4584,2125.0,623.9865,127.6307,2104.0,552.3114,-49.8228,1970.0,356.471,-86.2597,2000.0,412.479,124.592,2233.0,341.6134,-82.5596,1989.0,269.143,-125.0472,2051.0,638.7842,-174.7893,2011.0,532.1148,-447.6494,1909.0,-1.0,-1.0,-1.0,484.2031,-139.9708,2075.0,312.9741,-228.6035,2055.0,276.5206,-549.0188,2008.0,362.648,234.013,2173.0,368.6381,250.1524,2395.0,455.7595,259.0679,2147.0,-1.0,-1.0,-1.0,2
1270,354.9484,198.4069,2169.0,520.2262,124.6909,2112.0,621.3174,130.4823,2095.0,560.7509,-46.5334,1966.0,357.8969,-80.0918,2008.0,411.5554,120.6998,2228.0,343.5026,-76.5293,2000.0,342.3022,-130.1076,2134.0,633.3122,-180.6807,2004.0,385.6972,-341.9144,1400.0,-1.0,-1.0,-1.0,487.145,-138.8915,2059.0,317.5367,-229.4934,2063.0,278.0354,-555.3006,2019.0,360.4785,232.613,2160.0,-1.0,-1.0,-1.0,446.9174,251.0474,2138.0,-1.0,-1.0,-1.0,2
1271,343.6064,201.4589,2164.0,521.6664,124.2186,2104.0,630.9755,121.4955,2116.0,548.106,-46.273,1955.0,355.8781,-83.6388,2015.0,426.0021,124.313,2228.0,361.2833,-57.8389,2027.0,354.5434,-128.2785,2104.0,632.749,-179.5988,1992.0,377.4024,-341.0109,1378.0,-1.0,-1.0,-1.0,486.6713,-134.499,2043.0,317.5367,-229.4934,2063.0,275.9697,-544.6752,2004.0,357.6381,233.0438,2164.0,-1.0,-1.0,-1.0,439.1627,250.5777,2134.0,-1.0,-1.0,-1.0,2
1272,-1.0,-1.0,-1.0,522.831,130.4823,2095.0,634.9017,116.8922,2095.0,548.9728,-50.101,1981.0,361.9963,-87.5967,2031.0,413.4026,135.7593,2238.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,649.1547,-175.8323,2023.0,374.1263,-338.2639,1358.0,-1.0,-1.0,-1.0,484.3058,-124.8033,2047.0,314.1925,-232.839,2063.0,275.4189,-546.8315,2000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,455.0177,260.6365,2160.0,-1.0,-1.0,-1.0,2
1273,337.4901,277.7642,2104.0,514.0601,122.2419,2129.0,609.1835,134.1994,2100.0,542.5502,-43.6757,1981.0,362.7092,-87.7692,2035.0,401.6196,117.3494,2233.0,381.0675,-43.6699,2138.0,346.293,-129.8755,2075.0,636.5607,-177.4308,2004.0,369.9938,-336.7055,1343.0,-1.0,-1.0,-1.0,480.9541,-123.0962,2019.0,310.8483,-236.1847,2063.0,278.661,-543.588,2000.0,353.1354,289.6431,2116.0,-1.0,-1.0,-1.0,442.622,288.6462,2134.0,-1.0,-1.0,-1.0,2
1274,352.8889,244.0563,2200.0,514.0601,118.7893,2129.0,611.1291,123.6873,2095.0,542.731,-43.4332,1970.0,360.1169,-81.3283,2039.0,399.1016,113.015,2219.0,377.6017,-43.6699,2138.0,-1.0,-1.0,-1.0,633.3122,-180.6807,2004.0,364.7593,-336.2364,1324.0,-1.0,-1.0,-1.0,485.2522,-125.0472,2051.0,313.5833,-232.3876,2059.0,282.4669,-541.4252,2004.0,358.9765,273.5039,2151.0,-1.0,-1.0,-1.0,453.849,282.2528,2138.0,-1.0,-1.0,-1.0,2
1275,352.2472,232.9286,2196.0,515.2673,122.529,2134.0,612.5877,130.7937,2100.0,548.003,-46.5334,1966.0,351.3868,-80.0918,2008.0,398.2024,112.7604,2214.0,363.4258,-46.6521,2116.0,-1.0,-1.0,-1.0,638.7842,-171.528,2011.0,377.9832,-337.3011,1372.0,-1.0,-1.0,-1.0,480.9876,-124.8033,2047.0,317.5367,-232.839,2063.0,280.7509,-550.9327,2015.0,361.9805,258.205,2169.0,-1.0,-1.0,-1.0,442.622,267.8816,2134.0,-1.0,-1.0,-1.0,2
1276,355.1345,220.4758,2214.0,515.2673,122.529,2134.0,618.3385,127.8734,2108.0,543.833,-56.3266,1974.0,357.9975,-77.5624,2027.0,405.2394,117.3494,2233.0,357.2736,-56.5163,2100.0,266.8551,-128.8741,2059.0,645.8754,-172.5515,2023.0,370.2693,-336.9562,1344.0,-1.0,-1.0,-1.0,494.2941,-133.2406,2075.0,314.1925,-229.4934,2063.0,279.2183,-547.9251,2004.0,361.1461,250.5909,2164.0,354.1696,247.7975,2301.0,446.9174,268.3837,2138.0,-1.0,-1.0,-1.0,2
1277,361.6579,198.5733,2210.0,515.2673,129.4506,2134.0,614.5252,130.4823,2095.0,561.8179,-53.3137,1981.0,364.848,-78.3277,2047.0,408.8592,124.592,2233.0,345.0291,-50.9121,2151.0,-1.0,-1.0,-1.0,643.3212,-171.8691,2015.0,374.1263,-338.2639,1358.0,-1.0,-1.0,-1.0,496.1998,-137.1324,2083.0,311.451,-236.6426,2067.0,276.9337,-546.5777,2011.0,367.4814,232.613,2160.0,350.1568,236.3228,2228.0,448.7987,255.586,2147.0,-1.0,-1.0,-1.0,2
1278,361.6579,198.5733,2210.0,516.539,128.9046,2125.0,611.1291,133.8798,2095.0,565.0292,-53.3137,1981.0,359.4104,-81.1688,2035.0,420.6584,121.2416,2238.0,363.7385,-47.1372,2138.0,354.6374,-57.1891,2125.0,647.1524,-179.4672,2027.0,375.2283,-339.2602,1362.0,-1.0,-1.0,-1.0,497.6578,-139.9708,2075.0,311.7557,-234.3529,2047.0,276.9337,-546.5777,2011.0,365.2697,231.213,2147.0,-1.0,-1.0,-1.0,433.0491,252.4909,2121.0,-1.0,-1.0,-1.0,2
1279,351.5455,202.5232,2214.0,519.699,129.6932,2138.0,614.5252,133.8798,2095.0,570.5353,-47.0777,1989.0,364.3556,-85.6312,2063.0,416.0988,120.9707,2233.0,374.8359,-50.6991,2142.0,311.7557,-98.2458,2047.0,638.5322,-177.0766,2000.0,381.5952,-334.3434,1369.0,-1.0,-1.0,-1.0,490.9424,-131.4427,2047.0,312.3649,-238.137,2051.0,276.5206,-552.2752,2008.0,356.1507,235.5694,2155.0,-1.0,-1.0,-1.0,427.7801,260.3486,2129.0,-1.0,-1.0,-1.0,2
